DEG siMITFvs.siCTRL-SkMel28,,,,,,,,,,,,,,,,,
target_id,ensembl_gene_id,gene_symbol,full_name,biotype,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,estimate,log2fc
ENST00000239940.11,ENSG00000070087,PFN2,profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882],protein_coding,8.21E-05,0.00441491,15.50824806,0.38676467,1,9.443662334,0.077352934,0.000335141,0.077017793,0.009353379,0.077017793,-0.4893515,-0.705984508
ENST00000265022.7,ENSG00000058866,DGKG,diacylglycerol kinase gamma [Source:HGNC Symbol;Acc:HGNC:2853],protein_coding,8.20E-05,0.00441491,15.51131651,0.269780311,1,7.453283681,0.053956062,0.00060449,0.053351572,0.012878984,0.053351572,-0.411661279,-0.593901287
ENST00000294889.5,ENSG00000162817,C1orf115,chromosome 1 open reading frame 115 [Source:HGNC Symbol;Acc:HGNC:25873],protein_coding,8.31E-05,0.004438342,15.48743667,1.429955706,1,4.086197627,0.285991141,0.015846284,0.270144857,0.034031892,0.270144857,-0.96272325,-1.388915124
ENST00000378069.4,ENSG00000069535,MAOB,monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834],protein_coding,8.30E-05,0.004438342,15.48809676,0.845317579,1,5.182206987,0.169063516,0.008155149,0.160908367,0.024924843,0.160908367,-0.736646058,-1.0627549
ENST00000433297.2,ENSG00000112972,HMGCS1,3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007],protein_coding,8.31E-05,0.00443985,15.48562635,0.321362388,1,8.161257291,0.064272478,0.00181936,0.062453117,0.010936647,0.062453117,-0.446852931,-0.644672074
ENST00000358984.8,ENSG00000180777,ANKRD30B,ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165],protein_coding,8.64E-05,0.004525032,15.41316745,0.410764937,1,6.536263555,0.082152987,0.002640971,0.079512016,0.016958549,0.079512016,-0.511057152,-0.737299123
ENST00000462759.5,ENSG00000117859,OSBPL9,oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386],protein_coding,8.64E-05,0.004525032,15.41328458,0.742303852,1,7.832470608,0.14846077,0.00860844,0.13985233,0.011714698,0.13985233,-0.677541837,-0.97748559
ENST00000559149.5,ENSG00000140471,LINS1,lines homolog 1 [Source:HGNC Symbol;Acc:HGNC:30922],processed_transcript,8.63E-05,0.004525032,15.41535717,0.403674619,1,7.219652135,0.080734924,0.002151947,0.078582977,0.013757451,0.078582977,-0.501033883,-0.722838612
ENST00000469044.5,ENSG00000114098,ARMC8,armadillo repeat containing 8 [Source:HGNC Symbol;Acc:HGNC:24999],protein_coding,8.66E-05,0.004531324,15.40842494,0.425264325,1,6.963569588,0.085052865,0.005364126,0.079688739,0.014853203,0.079688739,-0.522571842,-0.753911298
ENST00000592810.1,ENSG00000166289,PLEKHF1,pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764],protein_coding,8.69E-05,0.004538759,15.40108077,0.287906728,1,7.301508647,0.057581346,0.001479648,0.056101697,0.013436123,0.056101697,-0.427001805,-0.616032973
ENST00000373048.8,ENSG00000183317,EPHA10,EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987],protein_coding,8.75E-05,0.004563654,15.38862476,2.466858704,1,3.664885693,0.493371741,0.031232779,0.462138962,0.045197693,0.462138962,-1.257811118,-1.814636642
ENST00000341514.10,ENSG00000165240,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],protein_coding,8.97E-05,0.00464568,15.34124809,0.433039841,1,7.995266501,0.086607968,0.001125838,0.08548213,0.01130716,0.08548213,-0.517238179,-0.746216453
ENST00000300784.7,ENSG00000167363,FN3K,fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822],protein_coding,9.09E-05,0.004694619,15.31620151,1.058956319,1,5.854413327,0.211791264,0.003122864,0.2086684,0.020695982,0.2086684,-0.808711875,-1.166723827
ENST00000578554.1,ENSG00000141337,ARSG,arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102],processed_transcript,9.14E-05,0.00471136,15.3073371,0.838721929,1,5.548878118,0.167744386,0.005938291,0.161806094,0.022762618,0.161806094,-0.724358853,-1.045028222
ENST00000397464.5,ENSG00000059145,UNKL,unkempt family like zinc finger [Source:HGNC Symbol;Acc:HGNC:14184],protein_coding,9.19E-05,0.004726416,15.29597027,0.660566318,1,5.834496545,0.132113264,0.006247362,0.125865902,0.020818645,0.125865902,-0.647739072,-0.934489319
ENST00000261769.9,ENSG00000039068,CDH1,cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748],protein_coding,9.38E-05,0.004786593,15.25766681,1.6139468,1,5.97892379,0.32278936,0.004537009,0.318252351,0.019957197,0.318252351,-0.997999269,-1.439807628
ENST00000369103.2,ENSG00000148908,RGS10,regulator of G protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992],protein_coding,9.51E-05,0.004834721,15.2325657,0.389083493,1,8.717315773,0.077816699,0.000160383,0.077656315,0.009992417,0.077656315,-0.489929873,-0.706818923
ENST00000319092.5,ENSG00000177173,NAP1L4P1,nucleosome assembly protein 1 like 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39740],processed_pseudogene,9.56E-05,0.004845175,15.22117563,0.657564855,1,4.964172511,0.131512971,0.005163659,0.126349312,0.025929983,0.126349312,-0.656221988,-0.946727571
ENST00000215631.8,ENSG00000099860,GADD45B,growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096],protein_coding,9.90E-05,0.004940057,15.15607071,0.888251105,1,5.877334282,0.177650221,0.002970724,0.174679497,0.020556469,0.174679497,-0.739870285,-1.067406473
ENST00000435041.2,ENSG00000198833,UBE2J1,ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598],protein_coding,9.91E-05,0.004942105,15.1536088,0.360317814,1,9.407804986,0.072063563,7.62E-05,0.071987353,0.009370654,0.071987353,-0.471219536,-0.67982563
ENST00000374282.7,ENSG00000158006,PAFAH2,platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579],protein_coding,9.94E-05,0.004947345,15.14721967,0.275148977,1,7.310437161,0.055029795,0.001484233,0.053545562,0.013401949,0.053545562,-0.416977948,-0.601571613
ENST00000328089.10,ENSG00000171621,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628],protein_coding,0.000100232,0.004955547,15.13232307,0.493075092,1,9.236504012,0.098615018,0.000135503,0.098479515,0.009472993,0.098479515,-0.551155079,-0.795148165
ENST00000524318.3,ENSG00000168484,SFTPC,surfactant protein C [Source:HGNC Symbol;Acc:HGNC:10802],processed_transcript,0.000100277,0.004955547,15.13147767,3.166251104,1,3.718481396,0.633250221,0.026248217,0.607002004,0.042905334,0.607002004,-1.39789973,-2.016741652
ENST00000612223.4,ENSG00000275066,SYNRG,synergin gamma [Source:HGNC Symbol;Acc:HGNC:557],protein_coding,0.000101139,0.004979702,15.11531962,0.346369606,1,7.209294379,0.069273921,0.000812173,0.068461748,0.013799132,0.068461748,-0.462339666,-0.667014694
ENST00000333039.2,ENSG00000221890,NPTXR,neuronal pentraxin receptor [Source:HGNC Symbol;Acc:HGNC:7954],protein_coding,0.000102361,0.005012027,15.09265068,0.290269598,1,7.148735798,0.05805392,0.000865946,0.057187974,0.014047365,0.057187974,-0.426129404,-0.614774364
ENST00000376896.7,ENSG00000198963,RORB,RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259],protein_coding,0.000103693,0.005063916,15.06824774,1.292093042,1,5.651813954,0.258418608,0.005803604,0.252615004,0.022016867,0.252615004,-0.891810631,-1.286609909
ENST00000321250.12,ENSG00000104660,LEPROTL1,leptin receptor overlapping transcript like 1 [Source:HGNC Symbol;Acc:HGNC:6555],protein_coding,0.000105247,0.005126339,15.04017555,0.321085114,1,8.397189056,0.064217023,0.000246634,0.063970388,0.010482779,0.063970388,-0.444478977,-0.641247184
ENST00000335670.10,ENSG00000069667,RORA,RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258],protein_coding,0.000105315,0.005126968,15.03895612,0.97784254,1,4.835646906,0.195568508,0.011198062,0.184370446,0.02671969,0.184370446,-0.790195904,-1.140010945
ENST00000340833.4,ENSG00000101224,CDC25B,cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726],protein_coding,0.000106289,0.005168985,15.02157813,0.310103883,1,7.771568576,0.062020777,0.002117868,0.059902908,0.011879378,0.059902908,-0.438795943,-0.633048305
ENST00000505372.1,ENSG00000145730,PAM,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596],retained_intron,0.000108175,0.005236297,14.98839196,0.48934162,1,6.279486303,0.097868324,0.003451995,0.094416329,0.018309381,0.094416329,-0.554040198,-0.799310509
ENST00000257245.8,ENSG00000134809,TIMM10,translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814],protein_coding,0.000109803,0.005297793,14.96020147,0.281780221,1,7.417994992,0.056356044,0.000707578,0.055648466,0.013003979,0.055648466,-0.41769672,-0.602608581
ENST00000307546.13,ENSG00000081026,MAGI3,"membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]",protein_coding,0.000110708,0.00532542,14.94471479,1.119674566,1,6.716135157,0.223934913,0.015264485,0.208670428,0.016033584,0.208670428,-0.830197576,-1.19772112
ENST00000525442.1,ENSG00000143842,SOX13,SRY-box 13 [Source:HGNC Symbol;Acc:HGNC:11192],protein_coding,0.000112609,0.005402903,14.91259131,2.56410993,1,3.677375637,0.512821986,0.028163167,0.484658819,0.044647693,0.484658819,-1.266808324,-1.827616858
ENST00000579491.1,ENSG00000133195,SLC39A11,solute carrier family 39 member 11 [Source:HGNC Symbol;Acc:HGNC:14463],processed_transcript,0.000113558,0.005423289,14.89675055,0.93821159,1,5.069518883,0.187642318,0.010418102,0.177224216,0.025419874,0.177224216,-0.769947692,-1.11079897
ENST00000264908.10,ENSG00000138772,ANXA3,annexin A3 [Source:HGNC Symbol;Acc:HGNC:541],protein_coding,0.000114545,0.005445268,14.88042465,0.599821077,1,6.35159399,0.119964215,0.002279394,0.117684821,0.01792908,0.117684821,-0.606823286,-0.875460356
ENST00000466591.1,ENSG00000114270,COL7A1,collagen type VII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2214],retained_intron,0.000114992,0.005452559,14.87308841,0.603017329,1,5.446517929,0.120603466,0.00589859,0.114704876,0.023523877,0.114704876,-0.624026816,-0.900279787
ENST00000423298.5,ENSG00000171658,NMRAL2P,"NmrA like redox sensor 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:52332]",processed_transcript,0.000116291,0.005494543,14.85190293,0.372013367,1,6.808534633,0.074402673,0.001221181,0.073181492,0.015579638,0.073181492,-0.479529362,-0.691814167
ENST00000280734.2,ENSG00000151117,TMEM86A,transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890],protein_coding,0.000116458,0.005499649,14.84919316,0.339835576,1,6.219234357,0.067967115,0.00181628,0.066150835,0.01862982,0.066150835,-0.468645645,-0.676112293
ENST00000311128.9,ENSG00000174839,DENND6A,DENN domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635],protein_coding,0.00011668,0.005504568,14.84559332,0.263570492,1,7.702638759,0.052714098,0.000354297,0.052359801,0.01207606,0.052359801,-0.402438452,-0.580595569
ENST00000433017.5,ENSG00000132436,FIGNL1,fidgetin like 1 [Source:HGNC Symbol;Acc:HGNC:13286],protein_coding,0.000117248,0.00551881,14.8364378,0.256054875,1,7.447067375,0.051210975,0.00282568,0.048385295,0.012900801,0.048385295,-0.406088412,-0.585861345
ENST00000576149.5,ENSG00000141252,VPS53,"VPS53, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:25608]",processed_transcript,0.000117426,0.00551881,14.83357574,0.546453889,1,5.994007717,0.109290778,0.003234757,0.106056021,0.019870583,0.106056021,-0.583578691,-0.841925517
ENST00000445189.5,ENSG00000099917,MED15,mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248],protein_coding,0.000120032,0.005604333,14.79218716,0.634620145,1,5.902968546,0.126924029,0.002715411,0.124208618,0.020402431,0.124208618,-0.625022547,-0.901716323
ENST00000259526.3,ENSG00000136999,NOV,nephroblastoma overexpressed [Source:HGNC Symbol;Acc:HGNC:7885],protein_coding,0.000121039,0.005635908,14.77642213,0.458169719,1,6.550908858,0.091633944,0.001416535,0.090217409,0.016881329,0.090217409,-0.530353145,-0.765137338
ENST00000361271.7,ENSG00000165996,HACD1,3-hydroxyacyl-CoA dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:9639],protein_coding,0.000122354,0.005682912,14.75604869,0.341313301,1,7.122362017,0.06826266,0.001220341,0.067042319,0.014157872,0.067042319,-0.458357014,-0.661268946
ENST00000569415.1,ENSG00000259993,AC135731.1,hyperpolarization activated cyclic nucleotide-gated potassium channel 2 (HCN2) pseudogene,processed_pseudogene,0.000123264,0.005713755,14.74208185,2.067053981,1,4.717107009,0.413410796,0.01376183,0.399648966,0.027725369,0.399648966,-1.125360233,-1.623550535
ENST00000392876.7,ENSG00000111696,NT5DC3,5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826],protein_coding,0.000123671,0.005721747,14.73586262,0.330735397,1,9.265213307,0.066147079,9.82E-05,0.066048922,0.009453535,0.066048922,-0.450128124,-0.649397175
ENST00000340020.10,ENSG00000186063,AIDA,"axin interactor, dorsalization associated [Source:HGNC Symbol;Acc:HGNC:25761]",protein_coding,0.000124605,0.005741634,14.72168317,0.513936842,1,9.031671907,0.102787368,0.000169897,0.102617472,0.009639362,0.102617472,-0.561054893,-0.809430567
ENST00000380814.4,ENSG00000139508,SLC46A3,solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501],protein_coding,0.000124693,0.005742787,14.7203538,0.415369618,1,6.051457858,0.083073924,0.005772786,0.077301138,0.019545476,0.077301138,-0.524767151,-0.757078457
ENST00000380833.8,ENSG00000073464,CLCN4,chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022],protein_coding,0.00012538,0.005757332,14.70999368,0.461487636,1,7.06429458,0.092297527,0.001406116,0.090891411,0.014406232,0.090891411,-0.531609894,-0.766950442
ENST00000556883.1,ENSG00000165943,MOAP1,modulator of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:16658],protein_coding,0.00012608,0.00576955,14.69949513,0.698649943,1,6.060093362,0.139729989,0.009278454,0.130451534,0.019497213,0.130451534,-0.662035057,-0.955114051
ENST00000495910.6,ENSG00000196712,NF1,neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765],nonsense_mediated_decay,0.000127989,0.005831093,14.67116747,0.316720271,1,6.748482003,0.063344054,0.002408585,0.060935469,0.015872953,0.060935469,-0.448583877,-0.647169299
ENST00000265631.9,ENSG00000004864,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],protein_coding,0.000128568,0.005840884,14.66266744,0.352246496,1,9.752799445,0.070449299,8.14E-05,0.070367922,0.009262794,0.070367922,-0.464284187,-0.669820043
ENST00000222002.3,ENSG00000105398,SULT2A1,sulfotransferase family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:11458],protein_coding,0.000129668,0.005878796,14.6466024,1.707526642,1,3.964564074,0.341505328,0.028653806,0.312851523,0.035806526,0.312851523,-1.048243586,-1.512294806
ENST00000290858.10,ENSG00000067955,CBFB,core-binding factor subunit beta [Source:HGNC Symbol;Acc:HGNC:1539],protein_coding,0.000130431,0.005904757,14.63554427,0.797012419,1,8.454077475,0.159402484,0.000840388,0.158562096,0.010385429,0.158562096,-0.698240638,-1.007347629
ENST00000475274.1,ENSG00000241157,AC104763.1,ribosomal protein L32 (RPL32) pseudogene,processed_pseudogene,0.000132351,0.005971318,14.60801026,2.21134833,1,3.580739183,0.442269666,0.027224322,0.415045344,0.049174843,0.415045344,-1.185705471,-1.710610253
ENST00000518440.1,ENSG00000178860,MSC,musculin [Source:HGNC Symbol;Acc:HGNC:7321],processed_transcript,0.000133832,0.00600899,14.587042,1.165317786,1,5.039281322,0.233063557,0.016889175,0.216174383,0.02555843,0.216174383,-0.854486455,-1.232762542
ENST00000512877.1,ENSG00000114686,MRPL3,mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379],protein_coding,0.000134865,0.006021194,14.57254229,1.558649102,1,5.15413603,0.31172982,0.035192183,0.276537638,0.025047616,0.276537638,-0.997285491,-1.438777864
ENST00000370834.9,ENSG00000117054,ACADM,acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89],protein_coding,0.000137582,0.006130049,14.53496565,0.265008717,1,7.862116083,0.053001743,0.003840314,0.049161429,0.011637096,0.049161429,-0.411013572,-0.592966844
ENST00000261441.9,ENSG00000081019,RSBN1,round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642],protein_coding,0.000139427,0.006188547,14.50986833,37.68130793,1,3.552293719,7.536261587,0.979465909,6.556795678,0.05063469,6.556795678,-4.841091059,-6.984213365
ENST00000618548.4,ENSG00000140479,PCSK6,proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569],protein_coding,0.00014014,0.006207705,14.50026832,0.844751801,1,6.462874733,0.16895036,0.015868489,0.153081872,0.017344821,0.153081872,-0.727068946,-1.048938057
ENST00000270538.7,ENSG00000104980,TIMM44,translocase of inner mitochondrial membrane 44 [Source:HGNC Symbol;Acc:HGNC:17316],protein_coding,0.000140584,0.006219133,14.4943001,0.36014991,1,8.252292212,0.072029982,0.000794104,0.071235878,0.01075172,0.071235878,-0.468866314,-0.676430651
ENST00000367495.3,ENSG00000118508,RAB32,"RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]",protein_coding,0.000147385,0.006416235,14.40532814,0.718470839,1,9.368675325,0.143694168,6.67E-05,0.143627451,0.009391133,0.143627451,-0.661778591,-0.95474405
ENST00000535603.5,ENSG00000006652,IFRD1,interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456],protein_coding,0.00014844,0.006447079,14.39189662,0.348080777,1,6.472943527,0.069616155,0.005152882,0.064463273,0.017291928,0.064463273,-0.477733236,-0.689222906
ENST00000442551.5,ENSG00000101182,PSMA7,proteasome subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536],protein_coding,0.000149486,0.00647137,14.37867173,0.680678664,1,5.086827556,0.136135733,0.008036233,0.1280995,0.025342408,0.1280995,-0.661257555,-0.953992354
ENST00000509653.1,ENSG00000249123,MICE,MHC class I polypeptide-related sequence E (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7094],transcribed_unprocessed_pseudogene,0.000151683,0.006548202,14.35119945,0.335482207,1,5.944114541,0.067096441,0.002435845,0.064660596,0.020159278,0.064660596,-0.469447467,-0.677269077
ENST00000301068.10,ENSG00000167550,RHEBL1,RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166],protein_coding,0.00015424,0.006618879,14.31972277,0.560161799,1,6.213004825,0.11203236,0.003322358,0.108710002,0.018663141,0.108710002,-0.584756333,-0.843624495
ENST00000378037.9,ENSG00000136108,CKAP2,cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990],protein_coding,0.000154139,0.006618879,14.32095842,0.302220088,1,7.772920185,0.060444018,0.002938781,0.057505236,0.011875633,0.057505236,-0.431542868,-0.622584337
ENST00000593886.1,ENSG00000198521,ZNF43,zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109],retained_intron,0.00015691,0.006702326,14.28741854,0.341701322,1,7.022223809,0.068340264,0.000911074,0.067429191,0.014590459,0.067429191,-0.455980962,-0.65784103
ENST00000443509.6,ENSG00000106772,PRUNE2,prune homolog 2 [Source:HGNC Symbol;Acc:HGNC:25209],protein_coding,0.000159531,0.006755356,14.25623648,1.611985736,1,6.474365922,0.322397147,0.052410141,0.269987007,0.017284454,0.269987007,-1.021851938,-1.474219732
ENST00000512316.2,ENSG00000249316,AF131216.2,HERV-FRD provirus ancestral Env polyprotein pseudogene,unprocessed_pseudogene,0.000161508,0.006817338,14.23306027,0.772688281,1,4.778259439,0.154537656,0.010937544,0.143600112,0.027165573,0.143600112,-0.707310163,-1.020432178
ENST00000553286.5,ENSG00000126214,KLC1,kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387],protein_coding,0.000161947,0.006823476,14.2279545,0.423673987,1,6.467025764,0.084734797,0.004780323,0.079954475,0.017323018,0.079954475,-0.515280667,-0.743392363
ENST00000476618.5,ENSG00000091436,MAP3K20,mitogen-activated protein kinase kinase kinase 20 [Source:HGNC Symbol;Acc:HGNC:17797],retained_intron,0.000162321,0.006833061,14.22360885,0.579120688,1,6.688938492,0.115824138,0.001530487,0.114293651,0.016170035,0.114293651,-0.593288891,-0.855934365
ENST00000389341.9,ENSG00000028277,POU2F2,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213],protein_coding,0.000162532,0.006833485,14.22116342,0.669704427,1,5.150197844,0.133940885,0.008826744,0.125114141,0.025064773,0.125114141,-0.656048678,-0.946477538
ENST00000361322.2,ENSG00000008118,CAMK1G,calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585],protein_coding,0.000163127,0.006854594,14.2142852,4.742292697,1,2.88315393,0.948458539,0.096170233,0.852288306,0.113214756,0.852288306,-1.775977722,-2.562192529
ENST00000308873.10,ENSG00000020633,RUNX3,runt related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473],protein_coding,0.000163257,0.006856829,14.2127889,0.566278604,1,9.270954817,0.113255721,0.000501958,0.112753763,0.009449756,0.112753763,-0.586622603,-0.84631695
ENST00000565270.1,ENSG00000140859,KIFC3,kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326],protein_coding,0.00016859,0.007033302,14.15230982,0.614192262,1,6.309917599,0.122838452,0.005475637,0.117362815,0.01814856,0.117362815,-0.611623926,-0.882386211
ENST00000297146.7,ENSG00000164604,GPR85,G protein-coupled receptor 85 [Source:HGNC Symbol;Acc:HGNC:4536],protein_coding,0.00016993,0.007064246,14.13742099,2.016081147,1,4.763801984,0.403216229,0.014847742,0.388368487,0.027289423,0.388368487,-1.106193758,-1.595899175
ENST00000267294.4,ENSG00000139800,ZIC5,Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322],protein_coding,0.000171159,0.00707796,14.12386333,0.257814746,1,6.206565999,0.051562949,0.001472659,0.05009029,0.018697623,0.05009029,-0.413319548,-0.59629366
ENST00000413707.1,ENSG00000234247,AC096537.2,"DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6)",processed_pseudogene,0.000171182,0.00707796,14.12360561,2.301677498,1,3.315756888,0.4603355,0.033200721,0.427134778,0.065574165,0.427134778,-1.225615914,-1.768188812
ENST00000340634.4,ENSG00000188582,PAQR9,progestin and adipoQ receptor family member 9 [Source:HGNC Symbol;Acc:HGNC:30131],protein_coding,0.000171603,0.00708591,14.11898746,0.581458219,1,5.270750929,0.116291644,0.007247082,0.109044562,0.024520691,0.109044562,-0.612812842,-0.884101453
ENST00000436258.1,ENSG00000189212,DPY19L2P1,DPY19L2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22305],processed_transcript,0.000171595,0.00708591,14.11907591,0.92384888,1,5.579962326,0.184769776,0.003538142,0.181231634,0.022531216,0.181231634,-0.748707593,-1.080156004
ENST00000532337.1,ENSG00000254634,SMG1P6,SMG1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49863],unprocessed_pseudogene,0.00017372,0.007147825,14.09591701,0.881541858,1,4.860110334,0.176308372,0.012648258,0.163660114,0.026549501,0.163660114,-0.746755816,-1.077340188
ENST00000477132.1,ENSG00000115825,PRKD3,protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408],processed_transcript,0.000175497,0.007195704,14.07677896,0.631552169,1,5.601468915,0.126310434,0.007034627,0.119275807,0.022374343,0.119275807,-0.628119459,-0.90618422
ENST00000519685.5,ENSG00000008853,RHOBTB2,Rho related BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18756],protein_coding,0.000175566,0.007195704,14.07603644,57.03344303,1,2.37639073,11.40668861,1.886443044,9.520245563,0.231538133,9.520245563,-6.045615228,-8.721973242
ENST00000483819.1,ENSG00000106070,GRB10,growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564],processed_transcript,0.000176354,0.007214755,14.06761702,1.278835605,1,4.566250486,0.255767121,0.010634345,0.245132775,0.02956715,0.245132775,-0.882664861,-1.273415361
ENST00000441236.2,ENSG00000132600,PRMT7,protein arginine methyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:25557],protein_coding,0.000177718,0.007256727,14.05313255,0.399054543,1,8.231658657,0.079810909,0.000487992,0.079322917,0.010792533,0.079322917,-0.491802666,-0.709520791
ENST00000409153.5,ENSG00000065413,ANKRD44,ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259],protein_coding,0.000179827,0.007307388,14.03094497,0.592272641,1,6.41467075,0.118454528,0.006625396,0.111829132,0.017597844,0.111829132,-0.601367368,-0.867589136
ENST00000575712.5,ENSG00000175866,BAIAP2,BAI1 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947],protein_coding,0.000180208,0.007314633,14.0269595,0.733325379,1,6.25168561,0.146665076,0.010890797,0.135774279,0.018456853,0.135774279,-0.671048916,-0.968118293
ENST00000340967.2,ENSG00000177076,ACER2,alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675],protein_coding,0.000180534,0.007321454,14.02356639,1.905089033,1,3.950935259,0.381017807,0.025950267,0.35506754,0.036057979,0.35506754,-1.084254252,-1.56424718
ENST00000258449.2,ENSG00000135966,TGFBRAP1,transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836],protein_coding,0.000181146,0.007339884,14.01720041,0.539389308,1,7.741944061,0.107877862,0.004948633,0.102929229,0.011962548,0.102929229,-0.571604388,-0.824650262
ENST00000345044.10,ENSG00000133460,SLC2A11,solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239],protein_coding,0.000184226,0.007418157,13.98549906,0.359459409,1,6.373111568,0.071891882,0.001631761,0.070260121,0.017816003,0.070260121,-0.470748254,-0.679145714
ENST00000381529.8,ENSG00000198223,CSF2RA,colony stimulating factor 2 receptor alpha subunit [Source:HGNC Symbol;Acc:HGNC:2435],protein_coding,0.000186817,0.007488418,13.95924216,0.718476512,1,5.280888881,0.143695302,0.011623572,0.13207173,0.024471641,0.13207173,-0.67685148,-0.976489616
ENST00000477919.1,ENSG00000144401,METTL21A,methyltransferase like 21A [Source:HGNC Symbol;Acc:HGNC:30476],processed_transcript,0.000189249,0.007559567,13.93492526,0.647531875,1,6.288905831,0.129506375,0.002594547,0.126911828,0.01825954,0.126911828,-0.62585426,-0.902916231
ENST00000286918.8,ENSG00000156381,ANKRD9,ankyrin repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20096],protein_coding,0.000190302,0.007591833,13.92449952,0.337300781,1,6.438994421,0.067460156,0.001779773,0.065680384,0.017470196,0.065680384,-0.456913456,-0.659186334
