MITF ChIP-seq Colo829,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr9,694212,695205,994,*,MACS_peak_9399,170.89,"Intron (uc003zgl.2/23189, intron 6 of 15)",9,686641,713464,26824,1,23189,uc003zgr.1,7571,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1
chr9,706585,707261,677,*,MACS_peak_9400,114.55,Promoter (<=1kb),9,706806,746106,39301,1,23189,uc003zgs.2,0,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1
chr9,2559328,2559934,607,*,MACS_peak_9402,105.4,"Intron (uc003zhh.1/401491, intron 1 of 10)",9,2422702,2621413,198712,2,401491,uc003zhh.1,61479,ENSG00000236404,VLDLR-AS1,VLDLR antisense RNA 1
chr9,2722677,2723019,343,*,MACS_peak_9403,62.26,"Intron (uc003zho.2/169522, intron 1 of 1)",9,2717526,2730037,12512,1,169522,uc003zho.2,5151,ENSG00000168263,KCNV2,potassium voltage-gated channel modifier subfamily V member 2
chr9,2723626,2724269,644,*,MACS_peak_9404,109.25,"Intron (uc003zho.2/169522, intron 1 of 1)",9,2717526,2730037,12512,1,169522,uc003zho.2,6100,ENSG00000168263,KCNV2,potassium voltage-gated channel modifier subfamily V member 2
chr9,2826296,2826826,531,*,MACS_peak_9406,139.23,"Intron (uc003zhp.1/9933, intron 10 of 17)",9,2804155,2844130,39976,2,9933,uc003zhp.1,17304,ENSG00000080608,PUM3,pumilio RNA binding family member 3
chr9,4084303,4085062,760,*,MACS_peak_9407,80.51,"Intron (uc003zhw.1/169792, intron 3 of 9)",9,3855437,4118881,263445,2,169792,uc003zhy.1,33819,ENSG00000107249,GLIS3,GLIS family zinc finger 3
chr9,5582948,5583530,583,*,MACS_peak_9409,97.29,"Intron (uc003zjd.3/55848, intron 1 of 7)",9,5629119,5769454,140336,1,57589,uc003zjh.4,-45589,ENSG00000107036,RIC1,"RIC1 homolog, RAB6A GEF complex partner 1"
chr9,5895234,5896294,1061,*,MACS_peak_9410,137.4,"Intron (uc003zjo.1/2315, intron 2 of 4)",9,5890909,5909822,18914,1,2315,uc003zjo.1,4325,ENSG00000120215,MLANA,melan-A
chr9,6757555,6758037,483,*,MACS_peak_9412,99.11,Promoter (<=1kb),9,6757641,6893266,135626,1,23081,uc010mhw.3,0,ENSG00000107077,KDM4C,lysine demethylase 4C
chr9,6852258,6852609,352,*,MACS_peak_9413,61.01,"Intron (uc010mhu.2/23081, intron 5 of 17)",9,6925501,7175648,250148,1,23081,uc011lml.2,-72892,ENSG00000107077,KDM4C,lysine demethylase 4C
chr9,9469260,9469736,477,*,MACS_peak_9415,55.09,"Intron (uc003zkk.3/5789, intron 8 of 45)",9,8314246,8733946,419701,2,5789,uc022bdj.1,-735314,ENSG00000153707,PTPRD,"protein tyrosine phosphatase, receptor type D"
chr9,12814157,12814879,723,*,MACS_peak_9422,73.36,"Intron (uc003zkw.3/286343, intron 1 of 1)",9,12775012,12823059,48048,1,286343,uc003zkw.3,39145,ENSG00000153714,LURAP1L,leucine rich adaptor protein 1 like
chr9,14309450,14309809,360,*,MACS_peak_9425,108.81,"Intron (uc003zle.3/4781, intron 1 of 8)",9,14081842,14314045,232204,2,4781,uc003zle.3,4236,ENSG00000147862,NFIB,nuclear factor I B
chr9,14868866,14869544,679,*,MACS_peak_9426,73.73,5' UTR,9,14734664,14910993,176330,2,158326,uc003zlm.3,41449,ENSG00000164946,FREM1,FRAS1 related extracellular matrix 1
chr9,15722850,15723500,651,*,MACS_peak_9427,202.19,"Intron (uc010mih.1/203238, intron 12 of 16)",9,15744271,15876081,131811,1,203238,uc003zmf.1,-20771,ENSG00000164989,CCDC171,coiled-coil domain containing 171
chr9,16458696,16459416,721,*,MACS_peak_9432,101.99,"Intron (uc011lmv.2/54796, intron 2 of 4)",9,16421260,16437522,16263,2,54796,uc003zmn.1,-21174,ENSG00000173068,BNC2,basonuclin 2
chr9,16732580,16733159,580,*,MACS_peak_9433,99.74,"Intron (uc003zml.3/54796, intron 2 of 6)",9,16435553,16728163,292611,2,54796,uc003zmo.1,-4417,ENSG00000173068,BNC2,basonuclin 2
chr9,19087623,19087984,362,*,MACS_peak_9436,135.32,"Intron (uc022bdv.2/54801, intron 3 of 14)",9,19059218,19083041,23824,2,54801,uc003znm.1,-4582,ENSG00000147874,HAUS6,HAUS augmin like complex subunit 6
chr9,27517743,27518403,661,*,MACS_peak_9444,66.39,"Intron (uc003zqn.3/79817, intron 1 of 3)",9,27524312,27526496,2185,1,56832,uc003zqp.3,-5909,ENSG00000147896,IFNK,interferon kappa
chr9,27573559,27574129,571,*,MACS_peak_9445,56.22,Promoter (<=1kb),9,27546543,27573864,27322,2,203228,uc022bfa.2,0,ENSG00000147894,C9orf72,chromosome 9 open reading frame 72
chr9,28624785,28625190,406,*,MACS_peak_9446,69.02,"Intron (uc003zqv.2/158038, intron 2 of 6)",9,27948084,28719303,771220,2,158038,uc003zqv.2,94113,ENSG00000174482,LINGO2,leucine rich repeat and Ig domain containing 2
chr9,32552061,32552626,566,*,MACS_peak_9449,76.05,Promoter (<=1kb),9,32552232,32566858,14627,1,100129250,uc031tdl.1,0,ENSG00000235453,SMIM27,small integral membrane protein 27
chr9,33506620,33506935,316,*,MACS_peak_9453,89.22,"Intron (uc022bfm.1/441394, intron 4 of 4)",9,33504535,33511164,6630,2,441394,uc022bfm.1,4229,NA,SUGT1P1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 1"
chr9,34048744,34049852,1109,*,MACS_peak_9454,115.26,Promoter (<=1kb),9,33921691,34048885,127195,2,55833,uc011loc.1,0,ENSG00000137073,UBAP2,ubiquitin associated protein 2
chr9,34334249,34334893,645,*,MACS_peak_9455,63.68,"Intron (uc003zub.3/318, intron 1 of 4)",9,34329504,34343711,14208,1,318,uc022bga.1,4745,ENSG00000164978,NUDT2,nudix hydrolase 2
chr9,34446655,34447265,611,*,MACS_peak_9456,59.66,"Intron (uc003zuj.3/203259, intron 1 of 5)",9,34398182,34458568,60387,2,203259,uc003zuj.3,11303,ENSG00000164970,FAM219A,family with sequence similarity 219 member A
chr9,34502017,34502409,393,*,MACS_peak_9457,76.28,"Intron (uc003zum.3/27019, intron 12 of 19)",9,34521040,34523037,1998,2,375704,uc003zun.1,20628,ENSG00000168913,ENHO,energy homeostasis associated
chr9,34652683,34653229,547,*,MACS_peak_9459,51.73,Promoter (<=1kb),9,34652182,34661898,9717,1,3590,uc011loq.3,501,ENSG00000137070,IL11RA,interleukin 11 receptor subunit alpha
chr9,34989192,34989717,526,*,MACS_peak_9462,75.64,Promoter (<=1kb),9,34989638,34998430,8793,1,25822,uc003zvs.4,0,ENSG00000137094,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5
chr9,35423413,35423958,546,*,MACS_peak_9463,170.04,"Intron (uc010mkn.2/158381, intron 2 of 9)",9,35406752,35483026,76275,1,158381,uc003zwu.2,16661,ENSG00000179766,ATP8B5P,"ATPase phospholipid transporting 8B5, pseudogene"
chr9,35690532,35691016,485,*,MACS_peak_9464,51.79,Promoter (<=1kb),9,35684987,35690053,5067,2,7169,uc011lpa.2,-479,ENSG00000198467,TPM2,tropomyosin 2
chr9,36190503,36191320,818,*,MACS_peak_9466,192.3,Promoter (<=1kb),9,36190853,36212059,21207,1,1211,uc003zzc.3,0,ENSG00000122705,CLTA,clathrin light chain A
chr9,37079411,37080130,720,*,MACS_peak_9469,79.4,Promoter (<=1kb),9,37079893,37090398,10506,1,100506710,uc003zzp.2,0,ENSG00000281649,EBLN3P,"endogenous Bornavirus-like nucleoprotein 3, pseudogene"
chr9,37576022,37576573,552,*,MACS_peak_9470,51.87,Promoter (<=1kb),9,37510889,37576250,65362,2,26267,uc004aab.3,0,ENSG00000147912,FBXO10,F-box protein 10
chr9,37592337,37592883,547,*,MACS_peak_9471,70.14,Promoter (<=1kb),9,37582643,37592636,9994,2,401505,uc004aae.4,0,ENSG00000175768,TOMM5,translocase of outer mitochondrial membrane 5
chr9,37784864,37785322,459,*,MACS_peak_9472,50.57,Promoter (<=1kb),9,37779711,37785089,5379,2,51010,uc004aal.3,0,ENSG00000107371,EXOSC3,exosome component 3
chr9,37904997,37905288,292,*,MACS_peak_9473,51.18,Promoter (<=1kb),9,37887594,37904350,16757,2,92014,uc004aav.2,-647,ENSG00000122696,SLC25A51,solute carrier family 25 member 51
chr9,37999719,38000042,324,*,MACS_peak_9474,52.87,"Intron (uc004aax.3/6461, intron 2 of 5)",9,37915895,38069210,153316,2,6461,uc004aax.3,69168,ENSG00000107338,SHB,SH2 domain containing adaptor protein B
chr9,38421442,38421955,514,*,MACS_peak_9476,56.5,Promoter (2-3kb),9,38406525,38424444,17920,2,347252,uc004aaz.3,2489,ENSG00000137142,IGFBPL1,insulin like growth factor binding protein like 1
chr9,72042014,72042597,584,*,MACS_peak_9485,65.44,3' UTR,9,71990652,72007370,16719,1,9413,uc010moo.1,51362,ENSG00000135063,FAM189A2,family with sequence similarity 189 member A2
chr9,72134758,72135106,349,*,MACS_peak_9486,63.51,"Intron (uc004ahh.2/320, intron 1 of 12)",9,71990652,72007370,16719,1,9413,uc010moo.1,144106,ENSG00000135063,FAM189A2,family with sequence similarity 189 member A2
chr9,72663906,72664337,432,*,MACS_peak_9489,61.44,"Intron (uc004ahm.2/256691, intron 2 of 13)",9,72658497,72841888,183392,1,256691,uc004ahn.2,5409,ENSG00000165072,MAMDC2,MAM domain containing 2
chr9,73026706,73027240,535,*,MACS_peak_9490,55.41,Promoter (2-3kb),9,72999513,73029573,30061,2,687,uc004aht.3,2333,ENSG00000119138,KLF9,Kruppel like factor 9
chr9,73215865,73216955,1091,*,MACS_peak_9494,192.17,"Intron (uc004ahu.3/80036, intron 16 of 21)",9,72999513,73029573,30061,2,687,uc004aht.3,-186292,ENSG00000119138,KLF9,Kruppel like factor 9
chr9,73687596,73687915,320,*,MACS_peak_9495,83,"Intron (uc004aic.3/80036, intron 1 of 25)",9,73149966,73736514,586549,2,80036,uc004aic.3,48599,ENSG00000083067,TRPM3,transient receptor potential cation channel subfamily M member 3
chr9,74556862,74557385,524,*,MACS_peak_9496,68.07,"Intron (uc004ain.3/138241, intron 1 of 3)",9,74526423,74599390,72968,1,138241,uc010mov.2,30439,ENSG00000155621,C9orf85,chromosome 9 open reading frame 85
chr9,74663801,74664165,365,*,MACS_peak_9498,106.56,Downstream (2-3kb),9,74666297,74675521,9225,2,138240,uc004aip.3,11356,ENSG00000204669,C9orf57,chromosome 9 open reading frame 57
chr9,74980416,74981064,649,*,MACS_peak_9499,98.79,Promoter (<=1kb),9,74966341,74980163,13823,2,7763,uc004aiy.2,-253,ENSG00000107372,ZFAND5,zinc finger AN1-type containing 5
chr9,75302143,75302732,590,*,MACS_peak_9502,80.14,"Intron (uc004aiz.1/117531, intron 5 of 23)",9,75242837,75451267,208431,1,117531,uc010mpa.1,59306,ENSG00000165091,TMC1,transmembrane channel like 1
chr9,75366239,75366824,586,*,MACS_peak_9503,66.53,"Exon (uc004aiz.1/117531, exon 11 of 24)",9,75242837,75451267,208431,1,117531,uc010mpa.1,123402,ENSG00000165091,TMC1,transmembrane channel like 1
chr9,75656777,75657466,690,*,MACS_peak_9504,92.2,"Intron (uc011lsh.2/216, intron 1 of 12)",9,75515578,75695358,179781,2,216,uc011lsh.2,37892,ENSG00000165092,ALDH1A1,aldehyde dehydrogenase 1 family member A1
chr9,77567650,77568216,567,*,MACS_peak_9506,50.85,Promoter (<=1kb),9,77561499,77567802,6304,2,55071,uc004ajo.4,0,ENSG00000135045,C9orf40,chromosome 9 open reading frame 40
chr9,79508327,79509040,714,*,MACS_peak_9508,84.43,"Intron (uc010mpk.3/158471, intron 1 of 18)",9,79226292,79521003,294712,2,158471,uc010mpk.3,11963,ENSG00000106772,PRUNE2,prune homolog 2
chr9,80135965,80136428,464,*,MACS_peak_9510,50.3,"Intron (uc004aku.3/9630, intron 2 of 6)",9,80037995,80263232,225238,2,9630,uc004aku.3,126804,ENSG00000156049,GNA14,G protein subunit alpha 14
chr9,80210392,80211106,715,*,MACS_peak_9511,137.68,"Intron (uc004aku.3/9630, intron 1 of 6)",9,80037995,80263232,225238,2,9630,uc004aku.3,52126,ENSG00000156049,GNA14,G protein subunit alpha 14
chr9,80422013,80422650,638,*,MACS_peak_9512,56.06,"Intron (uc011lso.2/2776, intron 2 of 5)",9,80335191,80437915,102725,2,2776,uc011lso.2,15265,ENSG00000156052,GNAQ,G protein subunit alpha q
chr9,84280300,84280818,519,*,MACS_peak_9524,56.23,"Intron (uc004aly.3/7088, intron 4 of 19)",9,84198598,84303596,104999,2,7088,uc004aly.3,22778,ENSG00000196781,TLE1,transducin like enhancer of split 1
chr9,85606493,85606846,354,*,MACS_peak_9530,53.81,"Intron (uc004amo.2/158158, intron 15 of 16)",9,85594500,85678043,83544,2,158158,uc004amo.2,71197,ENSG00000165105,RASEF,RAS and EF-hand domain containing
chr9,85881713,85882127,415,*,MACS_peak_9532,62.59,Promoter (<=1kb),9,85857905,85882202,24298,2,257019,uc004amq.1,75,ENSG00000172159,FRMD3,FERM domain containing 3
chr9,86316775,86317203,429,*,MACS_peak_9533,125.13,"Intron (uc004amv.3/29979, intron 1 of 10)",9,86274878,86323168,48291,2,29979,uc004amv.3,5965,ENSG00000135018,UBQLN1,ubiquilin 1
chr9,86595280,86595788,509,*,MACS_peak_9534,60.57,Promoter (<=1kb),9,86582998,86595569,12572,2,3190,uc004anl.4,0,ENSG00000165119,HNRNPK,heterogeneous nuclear ribonucleoprotein K
chr9,87326888,87327258,371,*,MACS_peak_9537,56.41,"Intron (uc004anv.1/4915, intron 8 of 14)",9,87366894,87492813,125920,1,4915,uc004aoc.3,-39636,ENSG00000148053,NTRK2,neurotrophic receptor tyrosine kinase 2
chr9,87605414,87605822,409,*,MACS_peak_9538,60.52,"Intron (uc004anz.1/4915, intron 19 of 20)",9,87366894,87492813,125920,1,4915,uc004aoc.3,238520,ENSG00000148053,NTRK2,neurotrophic receptor tyrosine kinase 2
chr9,89622361,89623141,781,*,MACS_peak_9545,90.39,Downstream (<1kb),9,89623366,89657041,33676,2,440173,uc010mqg.4,33900,ENSG00000269994,LOC440173,uncharacterized LOC440173
chr9,89700278,89700844,567,*,MACS_peak_9546,64.86,Promoter (<=1kb),9,89698801,89700140,1340,2,494127,uc022bjd.1,-138,NA,LOC494127,NFYC pseudogene
chr9,89872126,89872772,647,*,MACS_peak_9549,115.97,"Intron (uc004apb.2/uc004apb.2, intron 2 of 3)",9,89763559,89774641,11083,1,401535,uc004apa.1,108567,NA,C9orf170,chromosome 9 open reading frame 170
chr9,90109825,90110257,433,*,MACS_peak_9553,97.76,Promoter (2-3kb),9,90112658,90323549,210892,1,1612,uc004apc.3,-2401,ENSG00000196730,DAPK1,death associated protein kinase 1
chr9,90196352,90196957,606,*,MACS_peak_9554,55.03,"Intron (uc004apc.3/1612, intron 2 of 25)",9,90261740,90297915,36176,1,1612,uc004apf.1,-64783,ENSG00000196730,DAPK1,death associated protein kinase 1
chr9,90589499,90590090,592,*,MACS_peak_9558,86.79,Promoter (<=1kb),9,90581359,90589695,8337,2,23552,uc004apr.3,0,ENSG00000156345,CDK20,cyclin dependent kinase 20
chr9,91925512,91925950,439,*,MACS_peak_9559,83.7,Promoter (<=1kb),9,91926113,91931618,5506,1,1164,uc004aqh.3,-163,ENSG00000123975,CKS2,CDC28 protein kinase regulatory subunit 2
chr9,92063454,92063867,414,*,MACS_peak_9560,94.62,"Intron (uc011ltm.1/10507, intron 2 of 20)",9,91975706,92094611,118906,2,10507,uc011ltm.1,30744,ENSG00000187764,SEMA4D,semaphorin 4D
chr9,93577674,93578368,695,*,MACS_peak_9561,70.61,"Intron (uc004aqz.3/6850, intron 1 of 13)",9,93589705,93660842,71138,1,6850,uc004arc.3,-11337,ENSG00000165025,SYK,spleen associated tyrosine kinase
chr9,95087460,95088257,798,*,MACS_peak_9566,248.02,Promoter (<=1kb),9,95087741,95377437,289697,1,401541,uc004arz.3,0,ENSG00000188312,CENPP,centromere protein P
chr9,96043034,96043562,529,*,MACS_peak_9568,64.29,"Intron (uc004ati.1/65268, intron 19 of 29)",9,96051070,96061543,10474,1,65268,uc004atl.1,-7508,ENSG00000165238,WNK2,WNK lysine deficient protein kinase 2
chr9,96793665,96794258,594,*,MACS_peak_9569,58,Promoter (<=1kb),9,96793076,96872138,79063,1,138639,uc004aug.2,589,ENSG00000158079,PTPDC1,protein tyrosine phosphatase domain containing 1
chr9,96862106,96862673,568,*,MACS_peak_9570,51.25,"Intron (uc004auf.2/138639, intron 7 of 9)",9,96846711,96872138,25428,1,138639,uc010mrj.2,15395,ENSG00000158079,PTPDC1,protein tyrosine phosphatase domain containing 1
chr9,97488825,97489227,403,*,MACS_peak_9571,82.91,Promoter (<=1kb),9,97488951,97535450,46500,1,84909,uc011lui.2,0,ENSG00000148120,C9orf3,chromosome 9 open reading frame 3
chr9,97545514,97545872,359,*,MACS_peak_9572,65.95,"Intron (uc004aux.2/84909, intron 3 of 7)",9,97521931,97849500,327570,1,84909,uc004ava.3,23583,ENSG00000148120,C9orf3,chromosome 9 open reading frame 3
chr9,97794025,97794646,622,*,MACS_peak_9573,55.53,"Intron (uc004auy.3/84909, intron 11 of 14)",9,97766415,97845950,79536,1,84909,uc011luk.2,27610,ENSG00000148120,C9orf3,chromosome 9 open reading frame 3
chr9,97870022,97870834,813,*,MACS_peak_9575,110.96,"Intron (uc022bkl.1/2176, intron 13 of 14)",9,97848296,97848376,81,2,100422842,uc022bkk.1,-21646,ENSG00000207617,MIR3074,microRNA 3074
chr9,98037390,98037592,203,*,MACS_peak_9576,106.76,"Intron (uc022bkl.1/2176, intron 1 of 14)",9,97912205,98079215,167011,2,2176,uc010mrm.1,41623,ENSG00000158169,FANCC,Fanconi anemia complementation group C
chr9,98224767,98225347,581,*,MACS_peak_9577,97.46,Promoter (<=1kb),9,98225891,98232301,6411,1,100507346,uc022bkm.1,-544,NA,LOC100507346,uncharacterized LOC100507346
chr9,98278948,98279275,328,*,MACS_peak_9578,72.73,Promoter (<=1kb),9,98205264,98279247,73984,2,5727,uc004avm.4,0,ENSG00000185920,PTCH1,patched 1
chr9,99055738,99056089,352,*,MACS_peak_9581,62.66,"Intron (uc004awa.1/3293, intron 2 of 10)",9,98997589,99064434,66846,2,3293,uc004awa.1,8345,ENSG00000130948,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3
chr9,100684348,100685101,754,*,MACS_peak_9585,86.15,Promoter (<=1kb),9,100666772,100684852,18081,2,51531,uc004axv.1,0,ENSG00000136932,TRMO,tRNA methyltransferase O
chr9,100743344,100744244,901,*,MACS_peak_9586,93.01,Promoter (1-2kb),9,100745489,100778224,32736,1,10541,uc004aya.3,-1245,ENSG00000136938,ANP32B,acidic nuclear phosphoprotein 32 family member B
chr9,101733351,101733783,433,*,MACS_peak_9588,50.02,"Intron (uc004azb.2/1306, intron 2 of 41)",9,101705995,101833074,127080,1,1306,uc004azb.2,27356,ENSG00000204291,COL15A1,collagen type XV alpha 1 chain
chr9,101877063,101877570,508,*,MACS_peak_9590,141.88,"Intron (uc004azc.3/7046, intron 1 of 8)",9,101867412,101916473,49062,1,7046,uc004aze.3,9651,ENSG00000106799,TGFBR1,transforming growth factor beta receptor 1
chr9,102118913,102119517,605,*,MACS_peak_9592,58.41,"Exon (uc004azq.1/100996569, exon 4 of 4)",9,102117622,102128798,11177,2,100996569,uc004azi.1,9281,ENSG00000271086,NAMA,"non-protein coding RNA, associated with MAP kinase pathway and growth arrest"
chr9,102130191,102131185,995,*,MACS_peak_9593,66.16,Promoter (<=1kb),9,102117622,102131196,13575,2,100996569,uc004azj.1,11,ENSG00000271086,NAMA,"non-protein coding RNA, associated with MAP kinase pathway and growth arrest"
chr9,102581518,102582206,689,*,MACS_peak_9594,108.46,Promoter (1-2kb),9,102584137,102596341,12205,1,8013,uc004bae.3,-1931,ENSG00000119508,NR4A3,nuclear receptor subfamily 4 group A member 3
chr9,102724905,102725404,500,*,MACS_peak_9595,88.56,"Intron (uc004bal.4/55014, intron 6 of 7)",9,102677460,102736818,59359,1,55014,uc011lvd.2,47445,ENSG00000136874,STX17,syntaxin 17
chr9,102777121,102777556,436,*,MACS_peak_9596,70.58,"Intron (uc004bam.3/23071, intron 8 of 11)",9,102741463,102861330,119868,2,23071,uc004bam.3,83774,ENSG00000023318,ERP44,endoplasmic reticulum protein 44
chr9,103191458,103191925,468,*,MACS_peak_9597,53.55,Promoter (<=1kb),9,103191796,103214016,22221,1,91283,uc022blb.1,0,ENSG00000066697,MSANTD3,Myb/SANT DNA binding domain containing 3
chr9,103997254,103997695,442,*,MACS_peak_9598,51.49,"Intron (uc004bbb.3/54886, intron 2 of 7)",9,104031953,104087417,55465,1,54886,uc010mtc.3,-34258,ENSG00000148123,PLPPR1,phospholipid phosphatase related 1
chr9,104077940,104078362,423,*,MACS_peak_9599,50.23,"Intron (uc004bbb.3/54886, intron 6 of 7)",9,104031953,104087417,55465,1,54886,uc010mtc.3,45987,ENSG00000148123,PLPPR1,phospholipid phosphatase related 1
chr9,105777313,105777747,435,*,MACS_peak_9600,115.09,"Intron (uc004bbs.2/1539, intron 6 of 7)",9,105757593,105780770,23178,1,1539,uc004bbs.2,19720,ENSG00000155833,CYLC2,cylicin 2
chr9,107635380,107635976,597,*,MACS_peak_9603,98.14,"Intron (uc004bcl.3/19, intron 5 of 49)",9,107543284,107690527,147244,2,19,uc004bcl.3,54551,ENSG00000165029,ABCA1,ATP binding cassette subfamily A member 1
chr9,108061544,108061967,424,*,MACS_peak_9606,87.76,"Exon (uc004bcn.3/23446, exon 2 of 16)",9,108006929,108153682,146754,1,23446,uc004bcn.3,54615,ENSG00000070214,SLC44A1,solute carrier family 44 member 1
chr9,108156091,108156710,620,*,MACS_peak_9607,50.34,"Intron (uc004bco.1/23446, intron 10 of 10)",9,108117757,108200782,83026,1,23446,uc004bco.1,38334,ENSG00000070214,SLC44A1,solute carrier family 44 member 1
chr9,111816075,111816411,337,*,MACS_peak_9614,51.48,"Intron (uc022bln.1/23731, intron 6 of 11)",9,111808509,111808578,70,2,407036,uc004bdu.1,-7497,ENSG00000207698,MIR32,microRNA 32
chr9,112673505,112673995,491,*,MACS_peak_9616,61.36,"Intron (uc004beg.3/114299, intron 4 of 6)",9,112629647,112900819,271173,1,445815,uc004bel.1,43858,ENSG00000157654,PALM2-AKAP2,PALM2-AKAP2 readthrough
chr9,112831923,112832400,478,*,MACS_peak_9617,58.56,"Intron (uc004bei.2/445815, intron 8 of 8)",9,112852477,112900819,48343,1,11217,uc010mtw.1,-20077,ENSG00000241978,AKAP2,A-kinase anchoring protein 2
chr9,113018876,113019421,546,*,MACS_peak_9618,97.37,Promoter (<=1kb),9,113006092,113018920,12829,2,7295,uc004bep.2,0,ENSG00000136810,TXN,thioredoxin
chr9,113641294,113641800,507,*,MACS_peak_9620,50.71,"Intron (uc004bfa.3/1902, intron 4 of 4)",9,113636054,113761746,125693,2,1902,uc004bfa.3,119946,ENSG00000198121,LPAR1,lysophosphatidic acid receptor 1
chr9,114678556,114679154,599,*,MACS_peak_9623,52.2,"Intron (uc004bft.3/7357, intron 2 of 8)",9,114694380,114694449,70,1,100616114,uc022blz.1,-15226,ENSG00000266315,MIR4668,microRNA 4668
chr9,114821256,114822089,834,*,MACS_peak_9624,154.55,"Intron (uc022bma.1/100422990, intron 2 of 2)",9,114803061,114937556,134496,2,64420,uc004bfu.3,115467,ENSG00000106868,SUSD1,sushi domain containing 1
chr9,114831973,114832455,483,*,MACS_peak_9625,64,"Intron (uc022bma.1/100422990, intron 2 of 2)",9,114803061,114937556,134496,2,64420,uc004bfu.3,105101,ENSG00000106868,SUSD1,sushi domain containing 1
chr9,114928418,114928832,415,*,MACS_peak_9626,50.7,"Intron (uc022bma.1/100422990, intron 2 of 2)",9,114803061,114937556,134496,2,64420,uc004bfu.3,8724,ENSG00000106868,SUSD1,sushi domain containing 1
chr9,115990282,115990885,604,*,MACS_peak_9627,113.76,"Intron (uc004bgu.3/1317, intron 1 of 4)",9,115983808,116029217,45410,1,1317,uc004bgv.4,6474,ENSG00000136868,SLC31A1,solute carrier family 31 member 1
chr9,116702425,116702732,308,*,MACS_peak_9629,56.63,"Intron (uc004bib.1/114991, intron 1 of 8)",9,116638562,116818875,180314,1,114991,uc011lxj.2,63863,ENSG00000157657,ZNF618,zinc finger protein 618
chr9,116939592,116939961,370,*,MACS_peak_9630,51.48,"Intron (uc011lxl.2/85301, intron 3 of 60)",9,116929969,117072975,143007,1,85301,uc004bii.3,9623,ENSG00000196739,COL27A1,collagen type XXVII alpha 1 chain
chr9,116980393,116980763,371,*,MACS_peak_9631,54.68,3' UTR,9,116971714,116971809,96,1,619556,uc011lxm.2,8679,ENSG00000207726,MIR455,microRNA 455
chr9,117247008,117247479,472,*,MACS_peak_9632,71.85,"Intron (uc004biy.4/25861, intron 1 of 11)",9,117164360,117265495,101136,2,25861,uc004biy.4,18016,ENSG00000095397,WHRN,whirlin
chr9,117349720,117350289,570,*,MACS_peak_9634,123.66,Promoter (<=1kb),9,117349994,117361152,11159,1,9550,uc004bjc.3,0,ENSG00000136888,ATP6V1G1,ATPase H+ transporting V1 subunit G1
chr9,117373237,117373670,434,*,MACS_peak_9635,63.47,Promoter (<=1kb),9,117373706,117408703,34998,1,203197,uc004bjd.4,-36,ENSG00000157693,TMEM268,transmembrane protein 268
chr9,117388748,117389305,558,*,MACS_peak_9636,73.88,Promoter (2-3kb),9,117386630,117408703,22074,1,203197,uc004bjf.4,2118,ENSG00000157693,TMEM268,transmembrane protein 268
chr9,120466473,120466892,420,*,MACS_peak_9638,68.03,Promoter (<=1kb),9,120466453,120479769,13317,1,7099,uc004bkb.4,20,ENSG00000136869,TLR4,toll like receptor 4
chr9,123302573,123302878,306,*,MACS_peak_9641,69.3,"Intron (uc004bkf.4/55755, intron 5 of 37)",9,123168425,123298804,130380,2,55755,uc004bki.3,-3769,ENSG00000136861,CDK5RAP2,CDK5 regulatory subunit associated protein 2
chr9,123681338,123682076,739,*,MACS_peak_9643,81.73,"Intron (uc004bku.2/7185, intron 3 of 7)",9,123664671,123676850,12180,2,7185,uc011lyg.2,-4488,ENSG00000056558,TRAF1,TNF receptor associated factor 1
chr9,124002849,124003334,486,*,MACS_peak_9644,67.03,"Intron (uc004bld.1/2934, intron 6 of 25)",9,124030380,124095120,64741,1,2934,uc004ble.1,-27046,ENSG00000148180,GSN,gelsolin
chr9,124041744,124042527,784,*,MACS_peak_9645,110.75,"Intron (uc004bld.1/2934, intron 9 of 25)",9,124048359,124095120,46762,1,2934,uc011lyh.2,-5832,ENSG00000148180,GSN,gelsolin
chr9,124082384,124082784,401,*,MACS_peak_9646,87.3,"Intron (uc004bld.1/2934, intron 18 of 25)",9,124073749,124094168,20420,1,2934,uc004blg.1,8635,ENSG00000148180,GSN,gelsolin
chr9,124331079,124331315,237,*,MACS_peak_9647,96.75,Promoter (1-2kb),9,124329399,124547809,218411,1,153090,uc004bln.3,1680,ENSG00000136848,DAB2IP,DAB2 interacting protein
chr9,124366538,124367125,588,*,MACS_peak_9648,66.77,"Intron (uc004bln.3/153090, intron 1 of 16)",9,124329399,124547809,218411,1,153090,uc004bln.3,37139,ENSG00000136848,DAB2IP,DAB2 interacting protein
chr9,124479494,124480109,616,*,MACS_peak_9649,85.85,"Intron (uc004bln.3/153090, intron 3 of 16)",9,124505064,124544932,39869,1,153090,uc004blo.3,-24955,ENSG00000136848,DAB2IP,DAB2 interacting protein
