HA-MITF-501Mel peaks associated genes,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr5,10624517,10626691,2175,*,MACS_peak_18289,153.73,"Intron (uc021xwp.1/651746, intron 2 of 3)",5,10564435,10657928,93494,1,651746,uc021xwp.1,60082,ENSG00000164236,ANKRD33B,ankyrin repeat domain 33B
chr5,10704781,10706310,1530,*,MACS_peak_18291,53.05,"Intron (uc003jez.4/1611, intron 2 of 3)",5,10679342,10761387,82046,2,1611,uc003jez.4,55077,ENSG00000112977,DAP,death associated protein
chr5,10706979,10708211,1233,*,MACS_peak_18292,77.04,"Intron (uc003jez.4/1611, intron 2 of 3)",5,10679342,10761387,82046,2,1611,uc003jez.4,53176,ENSG00000112977,DAP,death associated protein
chr5,10709288,10711156,1869,*,MACS_peak_18293,62.81,"Intron (uc003jez.4/1611, intron 2 of 3)",5,10679342,10761387,82046,2,1611,uc003jez.4,50231,ENSG00000112977,DAP,death associated protein
chr5,10752604,10755458,2855,*,MACS_peak_18294,53.39,"Intron (uc003jez.4/1611, intron 1 of 3)",5,10679342,10761387,82046,2,1611,uc003jez.4,5929,ENSG00000112977,DAP,death associated protein
chr5,10976950,10978337,1388,*,MACS_peak_18297,120.18,"Intron (uc011cmx.1/1501, intron 16 of 16)",5,10679342,10761387,82046,2,1611,uc011cmw.2,-215563,ENSG00000112977,DAP,death associated protein
chr5,10988970,10990848,1879,*,MACS_peak_18298,107.64,"Intron (uc011cmx.1/1501, intron 14 of 16)",5,10679342,10761387,82046,2,1611,uc011cmw.2,-227583,ENSG00000112977,DAP,death associated protein
chr5,11073792,11074680,889,*,MACS_peak_18299,169.31,"Intron (uc011cmx.1/1501, intron 11 of 16)",5,10971952,11385341,413390,2,1501,uc011cmx.1,310661,ENSG00000169862,CTNND2,catenin delta 2
chr5,11116112,11116805,694,*,MACS_peak_18300,101.29,"Intron (uc011cmx.1/1501, intron 7 of 16)",5,10971952,11385341,413390,2,1501,uc011cmx.1,268536,ENSG00000169862,CTNND2,catenin delta 2
chr5,11137943,11140261,2319,*,MACS_peak_18301,61.17,"Intron (uc011cmx.1/1501, intron 6 of 16)",5,10971952,11385341,413390,2,1501,uc011cmx.1,245080,ENSG00000169862,CTNND2,catenin delta 2
chr5,11239191,11241758,2568,*,MACS_peak_18302,109.99,"Intron (uc011cmx.1/1501, intron 3 of 16)",5,10971952,11385341,413390,2,1501,uc011cmx.1,143583,ENSG00000169862,CTNND2,catenin delta 2
chr5,11323063,11324553,1491,*,MACS_peak_18303,79.76,"Intron (uc011cmx.1/1501, intron 3 of 16)",5,10971952,11385341,413390,2,1501,uc011cmx.1,60788,ENSG00000169862,CTNND2,catenin delta 2
chr5,11446182,11446999,818,*,MACS_peak_18304,51.7,"Intron (uc010itt.2/1501, intron 2 of 20)",5,10971952,11385341,413390,2,1501,uc011cmx.1,-60841,ENSG00000169862,CTNND2,catenin delta 2
chr5,11456138,11456858,721,*,MACS_peak_18305,172.29,"Intron (uc010itt.2/1501, intron 2 of 20)",5,10971952,11385341,413390,2,1501,uc011cmx.1,-70797,ENSG00000169862,CTNND2,catenin delta 2
chr5,11563653,11564504,852,*,MACS_peak_18306,320.16,"Intron (uc010itt.2/1501, intron 2 of 20)",5,10971952,11588960,617009,2,1501,uc010itt.2,24456,ENSG00000169862,CTNND2,catenin delta 2
chr5,11614477,11615075,599,*,MACS_peak_18307,87.55,"Intron (uc003jfa.1/1501, intron 2 of 21)",5,10971952,11588960,617009,2,1501,uc011cmy.1,-25517,ENSG00000169862,CTNND2,catenin delta 2
chr5,11640397,11641295,899,*,MACS_peak_18308,317.44,"Intron (uc003jfa.1/1501, intron 2 of 21)",5,10971952,11588960,617009,2,1501,uc011cmy.1,-51437,ENSG00000169862,CTNND2,catenin delta 2
chr5,11720879,11721211,333,*,MACS_peak_18309,138.98,"Intron (uc003jfa.1/1501, intron 2 of 21)",5,10971952,11588960,617009,2,1501,uc011cmy.1,-131919,ENSG00000169862,CTNND2,catenin delta 2
chr5,11795846,11796655,810,*,MACS_peak_18310,310.78,"Intron (uc003jfa.1/1501, intron 1 of 21)",5,10971952,11904110,932159,2,1501,uc003jfa.1,107455,ENSG00000169862,CTNND2,catenin delta 2
chr5,12574482,12575411,930,*,MACS_peak_18316,57.45,Promoter (<=1kb),5,12574969,12805295,230327,1,404663,uc003jfb.1,0,NA,LINC01194,long intergenic non-protein coding RNA 1194
chr5,13695006,13695780,775,*,MACS_peak_18328,157.69,"Intron (uc003jfc.2/1767, intron 20 of 20)",5,13690437,13769252,78816,2,1767,uc003jfc.2,73472,ENSG00000039139,DNAH5,dynein axonemal heavy chain 5
chr5,13769525,13771387,1863,*,MACS_peak_18329,81.63,Promoter (<=1kb),5,13690437,13769252,78816,2,1767,uc003jfc.2,-273,ENSG00000039139,DNAH5,dynein axonemal heavy chain 5
chr5,13804980,13805918,939,*,MACS_peak_18330,70.98,"Intron (uc003jfd.2/1767, intron 47 of 78)",5,13690437,13769252,78816,2,1767,uc003jfc.2,-35728,ENSG00000039139,DNAH5,dynein axonemal heavy chain 5
chr5,13897638,13899368,1731,*,MACS_peak_18331,346.95,"Intron (uc003jfd.2/1767, intron 15 of 78)",5,13911466,13932565,21100,2,1767,uc003jfe.1,33197,ENSG00000039139,DNAH5,dynein axonemal heavy chain 5
chr5,13924927,13926698,1772,*,MACS_peak_18332,57.8,"Intron (uc003jfd.2/1767, intron 3 of 78)",5,13911466,13932565,21100,2,1767,uc003jfe.1,5867,ENSG00000039139,DNAH5,dynein axonemal heavy chain 5
chr5,14143887,14145783,1897,*,MACS_peak_18337,97.16,Promoter (<=1kb),5,14143829,14509458,365630,1,7204,uc003jfg.3,58,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14148589,14150496,1908,*,MACS_peak_18338,80.19,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14143829,14509458,365630,1,7204,uc003jfg.3,4760,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14153993,14154964,972,*,MACS_peak_18339,141.59,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14143829,14509458,365630,1,7204,uc003jfg.3,10164,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14173149,14174923,1775,*,MACS_peak_18340,593.48,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14183907,14399509,215603,1,7204,uc011cna.1,-8984,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14178379,14179451,1073,*,MACS_peak_18341,88.59,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14183907,14399509,215603,1,7204,uc011cna.1,-4456,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14228029,14229094,1066,*,MACS_peak_18342,464.99,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14183907,14399509,215603,1,7204,uc011cna.1,44122,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14260991,14263120,2130,*,MACS_peak_18343,330.24,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,-30001,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14268088,14269895,1808,*,MACS_peak_18344,166.58,"Intron (uc003jff.3/7204, intron 1 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,-23226,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14304977,14306447,1471,*,MACS_peak_18345,87.46,"Intron (uc003jff.3/7204, intron 8 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,11856,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14314203,14315095,893,*,MACS_peak_18346,93.03,"Intron (uc003jff.3/7204, intron 8 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,21082,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14337501,14339239,1739,*,MACS_peak_18347,79.31,"Intron (uc003jff.3/7204, intron 11 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,44380,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14347784,14349795,2012,*,MACS_peak_18348,99.37,"Intron (uc003jff.3/7204, intron 11 of 56)",5,14293121,14489274,196154,1,7204,uc003jfh.1,54663,ENSG00000038382,TRIO,trio Rho guanine nucleotide exchange factor
chr5,14448077,14450697,2621,*,MACS_peak_18349,385.23,"Intron (uc003jff.3/7204, intron 34 of 56)",5,14581891,14616287,34397,1,54491,uc003jfj.3,-131194,ENSG00000145569,FAM105A,family with sequence similarity 105 member A
chr5,14503161,14504760,1600,*,MACS_peak_18350,83.43,"Exon (uc003jff.3/7204, exon 55 of 57)",5,14581891,14616287,34397,1,54491,uc003jfj.3,-77131,ENSG00000145569,FAM105A,family with sequence similarity 105 member A
chr5,14666033,14666710,678,*,MACS_peak_18354,52.8,Promoter (1-2kb),5,14664783,14699842,35060,1,90268,uc003jfk.3,1250,ENSG00000154124,OTULIN,OTU deubiquitinase with linear linkage specificity
chr5,14671904,14672836,933,*,MACS_peak_18355,57.24,"Intron (uc003jfk.3/90268, intron 1 of 6)",5,14664783,14699842,35060,1,90268,uc003jfk.3,7121,ENSG00000154124,OTULIN,OTU deubiquitinase with linear linkage specificity
chr5,14706602,14707362,761,*,MACS_peak_18356,88.72,3' UTR,5,14712803,14716638,3836,1,100130744,uc031six.1,-5441,NA,LOC100130744,uncharacterized LOC100130744
chr5,14730386,14732541,2156,*,MACS_peak_18357,80.44,"Intron (uc003jfm.4/56172, intron 8 of 11)",5,14712803,14716638,3836,1,100130744,uc031six.1,17583,NA,LOC100130744,uncharacterized LOC100130744
chr5,14863012,14863780,769,*,MACS_peak_18358,76.86,"Intron (uc003jfm.4/56172, intron 1 of 11)",5,14704909,14871887,166979,2,56172,uc003jfm.4,8107,ENSG00000154122,ANKH,ANKH inorganic pyrophosphate transport regulator
chr5,15634604,15635747,1144,*,MACS_peak_18368,54.61,"Intron (uc003jfn.1/23194, intron 2 of 3)",5,15500305,15939900,439596,1,23194,uc003jfn.1,134299,ENSG00000183580,FBXL7,F-box and leucine rich repeat protein 7
chr5,15681985,15682839,855,*,MACS_peak_18369,56.94,"Intron (uc003jfn.1/23194, intron 2 of 3)",5,15500305,15939900,439596,1,23194,uc003jfn.1,181680,ENSG00000183580,FBXL7,F-box and leucine rich repeat protein 7
chr5,15807811,15808401,591,*,MACS_peak_18370,66.62,"Intron (uc003jfn.1/23194, intron 2 of 3)",5,16067474,16091226,23753,2,441061,uc010itw.1,282825,ENSG00000183654,Mar-11,membrane associated ring-CH-type finger 11
chr5,15850682,15851729,1048,*,MACS_peak_18371,68.35,"Intron (uc003jfn.1/23194, intron 2 of 3)",5,16067474,16091226,23753,2,441061,uc010itw.1,239497,ENSG00000183654,Mar-11,membrane associated ring-CH-type finger 11
chr5,15901008,15901823,816,*,MACS_peak_18372,106.69,"Intron (uc003jfn.1/23194, intron 2 of 3)",5,16067474,16091226,23753,2,441061,uc010itw.1,189403,ENSG00000183654,Mar-11,membrane associated ring-CH-type finger 11
chr5,16078428,16080731,2304,*,MACS_peak_18373,60,"Intron (uc010itw.1/441061, intron 1 of 1)",5,16067474,16091226,23753,2,441061,uc010itw.1,10495,ENSG00000183654,Mar-11,membrane associated ring-CH-type finger 11
chr5,16455611,16456820,1210,*,MACS_peak_18380,182.05,"Intron (uc003jfq.3/90441, intron 4 of 5)",5,16451628,16465894,14267,2,90441,uc003jfq.3,9074,ENSG00000173545,ZNF622,zinc finger protein 622
chr5,16523794,16527475,3682,*,MACS_peak_18381,53.69,"Intron (uc003jfs.3/54463, intron 3 of 8)",5,16473147,16509107,35961,2,54463,uc003jfr.3,-14687,ENSG00000154153,RETREG1,reticulophagy regulator 1
chr5,16727780,16728685,906,*,MACS_peak_18383,76.05,"Intron (uc011cnd.2/4651, intron 1 of 22)",5,16662016,16738496,76481,2,4651,uc011cnd.2,9811,ENSG00000145555,MYO10,myosin X
chr5,16735951,16737036,1086,*,MACS_peak_18384,73.32,Promoter (1-2kb),5,16662016,16738496,76481,2,4651,uc011cnd.2,1460,ENSG00000145555,MYO10,myosin X
chr5,16806605,16808500,1896,*,MACS_peak_18385,58.15,"Intron (uc003jft.4/4651, intron 3 of 40)",5,16662016,16766307,104292,2,4651,uc010itx.3,-40298,ENSG00000145555,MYO10,myosin X
chr5,16852390,16853321,932,*,MACS_peak_18386,109.76,"Intron (uc003jft.4/4651, intron 2 of 40)",5,16662016,16936385,274370,2,4651,uc003jft.4,83064,ENSG00000145555,MYO10,myosin X
chr5,16908923,16910315,1393,*,MACS_peak_18387,53.61,"Intron (uc003jft.4/4651, intron 1 of 40)",5,16662016,16936385,274370,2,4651,uc003jft.4,26070,ENSG00000145555,MYO10,myosin X
chr5,16927578,16928828,1251,*,MACS_peak_18388,132.87,"Intron (uc003jft.4/4651, intron 1 of 40)",5,16662016,16936385,274370,2,4651,uc003jft.4,7557,ENSG00000145555,MYO10,myosin X
chr5,17189189,17190878,1690,*,MACS_peak_18393,68.59,"Intron (uc003jfw.2/285696, intron 1 of 2)",5,17216932,17276954,60023,1,10409,uc031siz.1,-26054,ENSG00000176788,BASP1,brain abundant membrane attached signal protein 1
chr5,17232220,17233147,928,*,MACS_peak_18394,179.13,"Intron (uc031siz.1/10409, intron 1 of 1)",5,17217670,17276954,59285,1,10409,uc003jfx.4,14550,ENSG00000176788,BASP1,brain abundant membrane attached signal protein 1
chr5,17906935,17907642,708,*,MACS_peak_18399,88.64,"Intron (uc003jgb.3/uc003jgb.3, intron 4 of 6)",5,17379015,17387419,8405,2,401177,uc003jga.3,-519516,ENSG00000250822,LINC02111,long intergenic non-protein coding RNA 2111
chr5,17918612,17919384,773,*,MACS_peak_18400,148.74,"Intron (uc003jgb.3/uc003jgb.3, intron 4 of 6)",5,17379015,17387419,8405,2,401177,uc003jga.3,-531193,ENSG00000250822,LINC02111,long intergenic non-protein coding RNA 2111
chr5,19756046,19757081,1036,*,MACS_peak_18410,102.8,"Intron (uc021xwu.1/1016, intron 3 of 12)",5,19473155,19886381,413227,2,1016,uc021xwu.1,129300,ENSG00000145526,CDH18,cadherin 18
chr5,20310390,20311035,646,*,MACS_peak_18411,72.87,"Intron (uc003jgc.3/1016, intron 1 of 14)",5,19473155,20575982,1102828,2,1016,uc003jgc.3,264947,ENSG00000145526,CDH18,cadherin 18
chr5,20317683,20318306,624,*,MACS_peak_18412,52.96,"Intron (uc003jgc.3/1016, intron 1 of 14)",5,19473155,20575982,1102828,2,1016,uc003jgc.3,257676,ENSG00000145526,CDH18,cadherin 18
chr5,20660299,20661180,882,*,MACS_peak_18413,137.03,"Exon (uc003jge.1/uc003jge.1, exon 2 of 12)",5,19473155,20575982,1102828,2,1016,uc003jgc.3,-84317,ENSG00000145526,CDH18,cadherin 18
chr5,21761509,21761865,357,*,MACS_peak_18415,187.51,"Intron (uc003jgj.3/uc003jgj.3, intron 2 of 3)",5,21459589,21589481,129893,1,728411,uc003jgh.5,301920,ENSG00000183666,GUSBP1,"glucuronidase, beta pseudogene 1"
chr5,21859782,21860587,806,*,MACS_peak_18416,143,"Intron (uc010iuc.2/1010, intron 3 of 11)",5,22142461,22152105,9645,1,5369,uc011cnp.1,-281874,ENSG00000168967,PMCHL1,pro-melanin concentrating hormone like 1 (pseudogene)
chr5,22021843,22022564,722,*,MACS_peak_18417,94.91,"Intron (uc010iuc.2/1010, intron 2 of 11)",5,22142461,22152105,9645,1,5369,uc011cnp.1,-119897,ENSG00000168967,PMCHL1,pro-melanin concentrating hormone like 1 (pseudogene)
chr5,22067939,22068818,880,*,MACS_peak_18418,103.66,"Intron (uc010iuc.2/1010, intron 2 of 11)",5,22142461,22152105,9645,1,5369,uc011cnp.1,-73643,ENSG00000168967,PMCHL1,pro-melanin concentrating hormone like 1 (pseudogene)
chr5,22115715,22116798,1084,*,MACS_peak_18419,88.3,"Intron (uc010iuc.2/1010, intron 1 of 11)",5,22142461,22152105,9645,1,5369,uc011cnp.1,-25663,ENSG00000168967,PMCHL1,pro-melanin concentrating hormone like 1 (pseudogene)
chr5,22250396,22251017,622,*,MACS_peak_18420,161.35,"Intron (uc003jgk.2/1010, intron 3 of 14)",5,21750973,22213909,462937,2,1010,uc011cno.1,-36487,ENSG00000154162,CDH12,cadherin 12
chr5,22415108,22415902,795,*,MACS_peak_18421,108.9,"Intron (uc003jgk.2/1010, intron 2 of 14)",5,21750973,22213909,462937,2,1010,uc011cno.1,-201199,ENSG00000154162,CDH12,cadherin 12
chr5,22458054,22458562,509,*,MACS_peak_18422,124.83,"Intron (uc003jgk.2/1010, intron 2 of 14)",5,21750973,22213909,462937,2,1010,uc011cno.1,-244145,ENSG00000154162,CDH12,cadherin 12
chr5,22505750,22506472,723,*,MACS_peak_18423,219.91,"Intron (uc003jgk.2/1010, intron 1 of 14)",5,21750973,22213909,462937,2,1010,uc011cno.1,-291841,ENSG00000154162,CDH12,cadherin 12
chr5,22525081,22525881,801,*,MACS_peak_18424,68.96,"Intron (uc003jgk.2/1010, intron 1 of 14)",5,21750973,22213909,462937,2,1010,uc011cno.1,-311172,ENSG00000154162,CDH12,cadherin 12
chr5,22793989,22794945,957,*,MACS_peak_18425,344.02,"Intron (uc003jgk.2/1010, intron 1 of 14)",5,21750973,22853731,1102759,2,1010,uc003jgk.2,58786,ENSG00000154162,CDH12,cadherin 12
chr5,24154331,24155701,1371,*,MACS_peak_18432,181.61,"Intron (uc003jgq.1/uc003jgq.1, intron 4 of 4)",5,24487209,24645085,157877,2,1008,uc003jgr.2,489384,ENSG00000040731,CDH10,cadherin 10
chr5,27492137,27492661,525,*,MACS_peak_18454,83.3,"Intron (uc003jgw.2/643401, intron 5 of 5)",5,27472399,27496508,24110,1,643401,uc003jgy.3,19738,ENSG00000250337,PURPL,p53 upregulated regulator of p53 levels
chr5,31270475,31271218,744,*,MACS_peak_18469,86.03,"Intron (uc003jhd.2/1004, intron 2 of 10)",5,31193762,31329253,135492,1,1004,uc003jhe.2,76713,ENSG00000113361,CDH6,cadherin 6
chr5,31284198,31285114,917,*,MACS_peak_18470,102.71,"Intron (uc003jhd.2/1004, intron 2 of 10)",5,31193762,31329253,135492,1,1004,uc003jhe.2,90436,ENSG00000113361,CDH6,cadherin 6
chr5,31492698,31493468,771,*,MACS_peak_18472,86.29,"Exon (uc003jhg.2/29102, exon 12 of 35)",5,31493314,31527019,33706,2,29102,uc010iui.1,33551,ENSG00000113360,DROSHA,drosha ribonuclease III
chr5,31537852,31538616,765,*,MACS_peak_18473,59.31,5' UTR,5,31532373,31555165,22793,1,55322,uc003jhk.4,5479,ENSG00000082213,C5orf22,chromosome 5 open reading frame 22
chr5,31733106,31734262,1157,*,MACS_peak_18476,479.11,"Intron (uc003jhl.3/23037, intron 1 of 24)",5,31798996,32111038,312043,1,23037,uc003jhm.3,-64734,ENSG00000133401,PDZD2,PDZ domain containing 2
chr5,31814775,31815922,1148,*,MACS_peak_18477,86.04,"Intron (uc003jhl.3/23037, intron 2 of 24)",5,31798996,32111038,312043,1,23037,uc003jhm.3,15779,ENSG00000133401,PDZD2,PDZ domain containing 2
chr5,31819927,31820618,692,*,MACS_peak_18478,296.68,"Intron (uc003jhl.3/23037, intron 2 of 24)",5,31798996,32111038,312043,1,23037,uc003jhm.3,20931,ENSG00000133401,PDZD2,PDZ domain containing 2
chr5,31824672,31825671,1000,*,MACS_peak_18479,60.16,"Intron (uc003jhl.3/23037, intron 2 of 24)",5,31798996,32111038,312043,1,23037,uc003jhm.3,25676,ENSG00000133401,PDZD2,PDZ domain containing 2
chr5,31847306,31848409,1104,*,MACS_peak_18480,81.32,"Intron (uc003jhl.3/23037, intron 2 of 24)",5,31855043,32078061,223019,1,23037,uc011cnx.1,-6634,ENSG00000133401,PDZD2,PDZ domain containing 2
chr5,31911291,31912078,788,*,MACS_peak_18481,50.82,"Intron (uc003jhl.3/23037, intron 2 of 24)",5,31936208,31936265,58,2,100422874,uc021xxb.1,24187,ENSG00000266243,MIR4279,microRNA 4279
chr5,32000806,32003898,3093,*,MACS_peak_18482,54.44,"Intron (uc003jhl.3/23037, intron 5 of 24)",5,31936208,31936265,58,2,100422874,uc021xxb.1,-64541,ENSG00000266243,MIR4279,microRNA 4279
chr5,32233308,32235645,2338,*,MACS_peak_18483,280.14,"Exon (uc003jhq.3/54545, exon 14 of 16)",5,32124824,32174425,49602,2,64083,uc003jhp.1,-58883,ENSG00000113384,GOLPH3,golgi phosphoprotein 3
chr5,32585152,32586564,1413,*,MACS_peak_18485,894.52,Promoter (<=1kb),5,32585605,32604185,18581,1,10923,uc003jhs.2,0,ENSG00000113387,SUB1,"SUB1 homolog, transcriptional regulator"
chr5,32711733,32714435,2703,*,MACS_peak_18487,51.76,Promoter (<=1kb),5,32711438,32791830,80393,1,4883,uc003jhv.3,295,ENSG00000113389,NPR3,natriuretic peptide receptor 3
chr5,32785344,32786520,1177,*,MACS_peak_18488,120.75,3' UTR,5,32711438,32791830,80393,1,4883,uc003jhv.3,73906,ENSG00000113389,NPR3,natriuretic peptide receptor 3
chr5,33440408,33441732,1325,*,MACS_peak_18493,92.88,Promoter (<=1kb),5,33440802,33468196,27395,1,6897,uc031sja.1,0,ENSG00000113407,TARS,threonyl-tRNA synthetase
chr5,33537428,33538992,1565,*,MACS_peak_18494,56.89,"Intron (uc003jia.1/81792, intron 22 of 23)",5,33440882,33468196,27315,1,6897,uc011cod.3,96546,ENSG00000113407,TARS,threonyl-tRNA synthetase
chr5,33583241,33583897,657,*,MACS_peak_18495,561.59,"Intron (uc003jia.1/81792, intron 18 of 23)",5,33440882,33468196,27315,1,6897,uc011cod.3,142359,ENSG00000113407,TARS,threonyl-tRNA synthetase
chr5,33588321,33589415,1095,*,MACS_peak_18496,58.93,"Exon (uc003jia.1/81792, exon 18 of 24)",5,33440882,33468196,27315,1,6897,uc011cod.3,147439,ENSG00000113407,TARS,threonyl-tRNA synthetase
chr5,33633540,33634354,815,*,MACS_peak_18497,75.74,"Intron (uc003jia.1/81792, intron 12 of 23)",5,33440882,33468196,27315,1,6897,uc011cod.3,192658,ENSG00000113407,TARS,threonyl-tRNA synthetase
chr5,33702639,33703482,844,*,MACS_peak_18498,659.54,"Intron (uc003jia.1/81792, intron 3 of 23)",5,33527287,33892124,364838,2,81792,uc003jia.1,188642,ENSG00000151388,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12
chr5,33765901,33766649,749,*,MACS_peak_18499,289.92,"Intron (uc003jia.1/81792, intron 2 of 23)",5,33527287,33892124,364838,2,81792,uc003jia.1,125475,ENSG00000151388,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12
chr5,33877650,33878672,1023,*,MACS_peak_18500,141.32,"Intron (uc003jia.1/81792, intron 2 of 23)",5,33527287,33892124,364838,2,81792,uc003jia.1,13452,ENSG00000151388,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12
chr5,33980757,33982724,1968,*,MACS_peak_18501,293.01,Promoter (2-3kb),5,33944721,33984780,40060,2,51151,uc003jid.3,2056,ENSG00000164175,SLC45A2,solute carrier family 45 member 2
chr5,33984149,33986288,2140,*,MACS_peak_18502,247.77,Promoter (<=1kb),5,33944721,33984780,40060,2,51151,uc003jid.3,0,ENSG00000164175,SLC45A2,solute carrier family 45 member 2
chr5,34007545,34008745,1201,*,MACS_peak_18503,56.49,Promoter (<=1kb),5,33987091,34008220,21130,2,23600,uc003jig.3,0,ENSG00000242110,AMACR,alpha-methylacyl-CoA racemase
chr5,34655808,34658142,2335,*,MACS_peak_18509,51.87,Promoter (<=1kb),5,34656433,34832717,176285,1,26064,uc003jir.3,0,ENSG00000039560,RAI14,retinoic acid induced 14
chr5,34745301,34746193,893,*,MACS_peak_18510,102.02,"Intron (uc003jir.3/26064, intron 2 of 17)",5,34687664,34832717,145054,1,26064,uc011cok.2,57637,ENSG00000039560,RAI14,retinoic acid induced 14
chr5,35038324,35039689,1366,*,MACS_peak_18511,289.69,5' UTR,5,34998206,35048240,50035,2,64902,uc003jjf.3,8551,ENSG00000113492,AGXT2,alanine--glyoxylate aminotransferase 2
chr5,35048780,35049573,794,*,MACS_peak_18512,88.29,Promoter (<=1kb),5,35039429,35048240,8812,2,64902,uc021xxk.1,-540,ENSG00000113492,AGXT2,alanine--glyoxylate aminotransferase 2
chr5,35152559,35153493,935,*,MACS_peak_18513,57.13,"Intron (uc003jjm.3/5618, intron 1 of 9)",5,35065191,35118224,53034,2,5618,uc021xxl.1,-34335,ENSG00000113494,PRLR,prolactin receptor
chr5,35977390,35977932,543,*,MACS_peak_18523,90.77,"Intron (uc003jjv.2/133688, intron 2 of 6)",5,35953191,35991535,38345,2,133688,uc003jjv.2,13603,ENSG00000145626,UGT3A1,UDP glycosyltransferase family 3 member A1
chr5,35989511,35990384,874,*,MACS_peak_18524,53.73,Promoter (1-2kb),5,35953191,35991535,38345,2,133688,uc003jjv.2,1151,ENSG00000145626,UGT3A1,UDP glycosyltransferase family 3 member A1
chr5,36066069,36067637,1569,*,MACS_peak_18526,71.44,Promoter (<=1kb),5,36035119,36067023,31905,2,167127,uc003jjz.2,0,ENSG00000168671,UGT3A2,UDP glycosyltransferase family 3 member A2
chr5,36138912,36140863,1952,*,MACS_peak_18527,89.32,"Intron (uc003jkb.1/92255, intron 4 of 17)",5,36147994,36148090,97,2,693165,uc021xxm.1,7227,ENSG00000207756,MIR580,microRNA 580
chr5,36202345,36203063,719,*,MACS_peak_18528,201.87,"Intron (uc003jke.4/133686, intron 3 of 6)",5,36192694,36213280,20587,2,133686,uc003jke.4,10217,ENSG00000152620,NADK2,"NAD kinase 2, mitochondrial"
chr5,36636711,36637642,932,*,MACS_peak_18534,212.52,"Intron (uc003jkj.4/6507, intron 3 of 9)",5,36608431,36688436,80006,1,6507,uc010iuy.3,28280,ENSG00000079215,SLC1A3,solute carrier family 1 member 3
chr5,36661381,36663310,1930,*,MACS_peak_18535,119.58,"Intron (uc003jkj.4/6507, intron 3 of 9)",5,36608431,36688436,80006,1,6507,uc010iuy.3,52950,ENSG00000079215,SLC1A3,solute carrier family 1 member 3
chr5,36926171,36926950,780,*,MACS_peak_18537,85.28,"Intron (uc003jkk.4/25836, intron 1 of 45)",5,36961586,36997104,35519,1,25836,uc003jkm.1,-34636,ENSG00000164190,NIPBL,"NIPBL, cohesin loading factor"
chr5,37248709,37250460,1752,*,MACS_peak_18538,92.51,Promoter (<=1kb),5,37106330,37249530,143201,2,65250,uc011cpa.1,0,ENSG00000197603,C5orf42,chromosome 5 open reading frame 42
chr5,37251606,37252897,1292,*,MACS_peak_18539,206.78,Promoter (2-3kb),5,37106330,37249530,143201,2,65250,uc011cpa.1,-2076,ENSG00000197603,C5orf42,chromosome 5 open reading frame 42
chr5,37607546,37608269,724,*,MACS_peak_18540,56.68,"Intron (uc010iva.1/55100, intron 10 of 11)",5,37812779,37834924,22146,2,2668,uc011cpd.2,226655,ENSG00000168621,GDNF,glial cell derived neurotrophic factor
chr5,37809750,37810493,744,*,MACS_peak_18542,57.34,Downstream (2-3kb),5,37812779,37834924,22146,2,2668,uc011cpd.2,24431,ENSG00000168621,GDNF,glial cell derived neurotrophic factor
chr5,37816723,37817567,845,*,MACS_peak_18543,110.21,"Intron (uc011cpd.2/2668, intron 2 of 2)",5,37812779,37834924,22146,2,2668,uc011cpd.2,17357,ENSG00000168621,GDNF,glial cell derived neurotrophic factor
